X Y Z
8.76995e+08 4.50288e+07 0
8.79277e+08 4.52052e+07 0
8.81562e+08 4.53821e+07 0
8.8385e+08 4.55594e+07 0
8.86141e+08 4.57372e+07 0
8.88435e+08 4.59155e+07 0
8.90732e+08 4.60942e+07 0
8.93032e+08 4.62734e+07 0
8.95335e+08 4.64531e+07 0
8.97641e+08 4.66332e+07 0
8.9995e+08 4.68138e+07 0
9.02262e+08 4.69948e+07 0
9.04577e+08 4.71763e+07 0
9.06894e+08 4.73583e+07 0
9.09215e+08 4.75408e+07 0
9.11539e+08 4.77237e+07 0
9.13865e+08 4.79071e+07 0
9.16195e+08 4.8091e+07 0
9.18528e+08 4.82753e+07 0
9.20863e+08 4.84601e+07 0
9.23202e+08 4.86454e+07 0
9.25543e+08 4.88312e+07 0
9.27888e+08 4.90174e+07 0
9.30235e+08 4.92041e+07 0
9.32585e+08 4.93913e+07 0
9.34939e+08 4.9579e+07 0
9.37295e+08 4.97671e+07 0
9.39654e+08 4.99557e+07 0
9.42016e+08 5.01448e+07 0
9.44382e+08 5.03344e+07 0
9.4675e+08 5.05244e+07 0
9.49121e+08 5.07149e+07 0
9.51495e+08 5.0906e+07 0
9.53872e+08 5.10974e+07 0
9.56252e+08 5.12894e+07 0
9.58635e+08 5.14819e+07 0
9.61021e+08 5.16748e+07 0
9.6341e+08 5.18682e+07 0
9.65802e+08 5.20621e+07 0
9.68196e+08 5.22565e+07 0
9.70594e+08 5.24514e+07 0
9.72995e+08 5.26467e+07 0
9.75399e+08 5.28426e+07 0
9.77805e+08 5.30389e+07 0
9.80215e+08 5.32357e+07 0
9.82628e+08 5.3433e+07 0
9.85043e+08 5.36308e+07 0
9.87462e+08 5.38291e+07 0
9.89883e+08 5.40279e+07 0
9.92308e+08 5.42271e+07 0
9.94735e+08 5.44269e+07 0
9.97166e+08 5.46271e+07 0
9.99599e+08 5.48279e+07 0
1.00204e+09 5.50291e+07 0
1.00447e+09 5.52308e+07 0
1.00692e+09 5.5433e+07 0
1.00936e+09 5.56358e+07 0
1.01181e+09 5.5839e+07 0
1.01426e+09 5.60427e+07 0
1.01672e+09 5.62469e+07 0
1.01917e+09 5.64516e+07 0
1.02163e+09 5.66568e+07 0
1.0241e+09 5.68625e+07 0
1.02656e+09 5.70687e+07 0
